2021-07-01 18:10:01,4680
2021-07-02 05:49:35,4680
2021-07-02 17:29:09,4680
2021-07-03 05:08:43,4680
2021-07-03 16:48:17,4680
2021-07-04 04:27:51,5460
2021-07-04 16:07:25,5460
2021-07-05 03:47:00,5460
2021-07-05 15:26:34,5460
2021-07-06 03:06:08,5460
2021-07-06 14:45:42,5460
2021-07-07 02:25:16,4200
2021-07-07 14:04:50,4200
2021-07-08 01:44:25,4200
2021-07-08 13:23:59,4200
2021-07-09 01:03:33,4200
2021-07-09 12:43:07,4200
2021-07-10 00:22:41,2730
2021-07-10 12:02:15,2730
2021-07-10 23:41:50,2730
2021-07-11 11:21:24,2730
2021-07-11 23:00:58,2730
2021-07-12 10:40:32,3720
2021-07-12 22:20:06,3720
2021-07-13 09:59:40,2820
2021-07-13 21:39:15,3370
2021-07-14 09:18:49,3300
2021-07-14 20:58:23,3070
2021-07-15 08:37:57,2720
2021-07-15 20:17:31,2860
2021-07-16 07:57:05,2760
2021-07-16 19:36:39,2580
2021-07-17 07:16:14,2520
2021-07-17 18:55:48,2630
2021-07-18 06:35:22,2720
2021-07-18 18:14:56,2690
2021-07-19 05:54:30,2690
2021-07-19 17:34:04,2710
2021-07-20 05:13:39,2730
2021-07-20 16:53:13,2790
2021-07-21 04:32:47,2650
2021-07-21 16:12:21,2680
2021-07-22 03:51:55,2620
2021-07-22 15:31:29,2610
2021-07-23 03:11:04,2310
2021-07-23 14:50:38,2580
2021-07-24 02:30:12,2970
2021-07-24 14:09:46,2510
2021-07-25 01:49:20,2490
2021-07-25 13:28:54,2420
2021-07-26 01:08:29,2340
2021-07-26 12:48:03,2540
2021-07-27 00:27:37,2600
2021-07-27 12:07:11,2990
2021-07-27 23:46:45,2510
2021-07-28 11:26:19,3230
2021-07-28 23:05:53,2580
2021-07-29 10:45:28,2650
2021-07-29 22:25:02,2480
2021-07-30 10:04:36,2550
2021-07-30 21:44:10,2540
2021-07-31 09:23:44,2760
2021-07-31 21:03:18,2720
2021-08-01 08:42:53,3120
2021-08-01 20:22:27,2650
2021-08-02 08:02:01,2880
2021-08-02 19:41:35,2690
2021-08-03 07:21:09,2730
2021-08-03 19:00:43,2740
2021-08-04 06:40:18,2670
2021-08-04 18:19:52,2600
2021-08-05 05:59:26,2370
2021-08-05 17:39:00,2500
2021-08-06 05:18:34,2280
2021-08-06 16:58:08,2360
2021-08-07 04:37:43,2440
2021-08-07 16:17:17,2200
2021-08-08 03:56:51,2110
2021-08-08 15:36:25,2120
2021-08-09 03:15:59,2110
2021-08-09 14:55:33,2080
2021-08-10 02:35:07,2030
2021-08-10 14:14:42,2030
2021-08-11 01:54:16,2070
2021-08-11 13:33:50,2040
2021-08-12 01:13:24,2020
2021-08-12 12:52:58,2030
2021-08-13 00:32:32,1980
2021-08-13 12:12:07,1960
2021-08-13 23:51:41,1980
2021-08-14 11:31:15,2000
2021-08-14 23:10:49,2010
2021-08-15 10:50:23,1980
2021-08-15 22:29:57,1980
2021-08-16 10:09:32,1990
2021-08-16 21:49:06,1980
2021-08-17 09:28:40,1950
2021-08-17 21:08:14,1910
2021-08-18 08:47:48,1870
2021-08-18 20:27:22,1820
